date,person_name,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,tax,loan_status
14-04-1991,Juliana Marisa Palminha,34.0,female,Bachlor,110760.0,12.0,RENT,12000.0,MEDICAL,6.92,0.11,7.0,658.0,Yes,1,Rejected
06-03-1997,Gurash Amorim,28.0,male,Associate,95281.0,8.0,OWN,14000.0,VENTURE,11.36,0.15,10.0,582.0,Yes,1,Rejected
14-03-1997,Viviane Patrícia Fiche,28.0,Men,High School,124432.0,7.0,MORTGAGE,10000.0,VENTURE,8.5,0.08,10.0,645.0,Yes,1,Pending
08-07-1996,Anabelle Dombele,29.0,female,Master,0.0,9.0,MORTGAGE,6000.0,MEDICAL,7.88,0.05,9.0,664.0,Yes,1,Rejected
21-08-1999,Rafaela Regina Boavista,26.0,male,Associate,66453.0,6.0,MORTGAGE,10000.0,HOMEIMPROVEMENT,8.94,0.15,3.0,692.0,Yes,1,Pending
22-06-1993,Narayana Menoita,32.0,male,Master,91097.0,8.0,MORTGAGE,10000.0,EDUCATION,11.89,0.11,5.0,646.0,No,1,Rejected
16-03-2004,Victoria Maria Ganilha,21.0,male,Assoc. Degree,51308.0,1.0,MORTGAGE,2500.0,DEBTCONSOLIDATION,7.29,0.05,4.0,681.0,Yes,1,Pending
24-07-1997,Jade Gracinda Monforte,28.0,female,Bachelor,84907.0,6.0,MORTGAGE,5600.0,VENTURE,6.62,0.07,5.0,717.0,Yes,1,Rejected
18-06-1984,Justice Lavrador,41.0,male,High School,61078.0,17.0,RENT,6000.0,PERSON,8.88,0.1,17.0,675.0,Yes,1,Rejected
22-01-2001,Patrícia Lua Saleiro,24.0,male,Associate,72749.0,2.0,RENT,6500.0,DEBTCONSOLIDATION,7.84,0.09,3.0,648.0,No,1,Pending
23-07-2001,Daniel Silvestre Aibeo,24.0,male,Master,102820.0,0.0,MORTGAGE,12000.0,HOMEIMPROVEMENT,11.14,0.12,3.0,631.0,Yes,1,Pending
02-02-1999,Heilly Vilares,26.0,male,High School,98598.0,1.0,RENT,8371.0,PERSONAL,9.57,0.08,6.0,656.0,Yes,1,Rejected
19-10-1998,Elder Antunes,27.0,male,Bachelor,124222.0,7.0,RENT,1901.0,HOMEIMPROVEMENT,9.15,0.02,8.0,602.0,No,1,Pending
30-12-1992,Fatma Fernades,33.0,female,Master,53666.0,11.0,RENT,8000.0,VENTURE,17.49,0.15,8.0,692.0,No,1,Pending
15-02-1999,Ester Isabel Samoes,26.0,female,Associate,67056.0,5.0,MORTGAGE,10500.0,DEBTCONS,5.79,0.16,2.0,689.0,Yes,1,Rejected
01-11-1988,Ianic Trindade,37.0,male,Bachelor,55094.0,10.0,RENT,6000.0,EDUCATION,12.61,0.11,17.0,694.0,Yes,1,Pending
02-02-2000,Matias Miguel Cladio,25.0,female,Assoc,67298.0,5.0,MORTGAGE,8000.0,EDU,9.24,0.12,5.0,624.0,Yes,1,Pending
04-05-2004,Adriana Isabel Colchete,21.0,female,High School,30896.0,0.0,MORTG,2800.0,VENTURE,11.01,0.09,3.0,687.0,Yes,1,Pending
25-06-2002,Vedant Birra,23.0,female,Associate,91179.0,1.0,RENT,6000.0,PERSONAL,6.03,0.07,4.0,692.0,Yes,1,Pending
01-11-2002,Aarya Mugeiro,23.0,female,Master,31126.0,0.0,RENT,1800.0,MDICAL,12.69,0.06,3.0,571.0,No,1,Pending
16-03-1981,Diogo Marcelino Liz,44.0,female,High School,142342.0,21.0,RENT,2500.0,MEDICAL,7.29,0.02,11.0,657.0,No,1,Approved
11-05-2000,Tamirys Xabregas,25.0,Woman,Bachelor,40884.0,2.0,RENT,5500.0,MEDICAL,11.01,0.13,4.0,683.0,Yes,1,Pending
28-09-1993,Guadalupe Sofia Maria,32.0,M,Master,35391.0,10.0,RENT,14500.0,PERSONAL,16.7,0.41,10.0,669.0,No,1,Approved
13-05-1996,Tomás Augusto Becho,29.0,female,Bachelor,55039.0,3.0,MORTGAGE,9227.0,MEDICAL,10.12,0.17,5.0,631.0,Yes,1,Rejected
03-10-1997,Eduardo Henrique Dourado,28.0,male,High School,60116.0,4.0,RENT,3600.0,VENTURE,13.98,0.06,9.0,553.0,No,1,Approved
03-08-1999,Fernando Guilherme Cantante,26.0,male,Bachelor,143449.0,2.0,MORTGAGE,15000.0,VENTURE,14.42,0.1,2.0,610.0,Yes,1,Pending
05-05-2001,Mahia Jalo,24.0,female,High School,79106.0,1.0,RENT,9600.0,PERSONAL,12.91,0.12,4.0,656.0,Yes,1,Rejected
07-12-2000,Landon Lauro,25.0,male,High School,213645.0,3.0,MORTG,24000.0,VENTURE,11.11,0.11,4.0,591.0,Yes,1,Rejected
03-02-2003,Carlos Alexandre Bagina,22.0,female,Associates,51566.0,0.0,MORTGAGE,5000.0,MEDICAL,8.94,0.1,2.0,658.0,Yes,1,Rejected
05-11-1999,Yanran Freiria,26.0,male,Associate,55033.0,6.0,MORTGAGE,14125.0,HOMEIMPROVEMENT,13.99,0.26,2.0,586.0,Yes,1,Rejected
20-03-2001,Yussuf Barreto,24.0,male,Assoc,79211.0,4.0,MORTGAGE,5000.0,PERSONAL,8.59,0.06,2.0,720.0,Yes,1,Rejected
19-10-1977,Isslam Estrelado,48.0,male,Associate,84772.0,28.0,MORTGAGE,21600.0,HOMEIMPROVEMENT,7.51,1.1149040756537807,11.0,664.0,Yes,1,Pending
16-04-1983,Firie Feik Escadas,42.0,male,High School,118105.0,15.0,RENT,7000.0,EDUCATION,8.9,0.06,13.0,658.0,Yes,1,Rejected
01-01-1996,Luz Maria Carvão,29.0,female,Bachelor,192804.0,8.0,MORTGAGE,10000.0,HOMEIMPROVEMENT,12.05,0.05,8.0,635.0,No,1,Rejected
22-08-2002,Diogo Matias Monarca,23.0,female,Associate,49688.0,1.0,RNT,5500.0,EDUCATION,12.73,0.11,4.0,589.0,No,1,Rejected
01-06-2003,Yuran Hormigo,22.0,female,Bachelor,46631.0,0.0,RNT,12000.0,EDUCATION,10.75,0.26,3.0,661.0,No,1,Approved
03-06-2000,Mia Carmo Gerardo,25.0,male,Bachelor,58297.0,2.0,MORTGAGE,7800.0,HOMEIMPROVEMENT,8.94,0.13,2.0,660.0,Yes,1,Pending
21-02-1995,Pâmella Berdianç,30.0,female,Master,64194.0,5.0,RNT,2200.0,MEDICAL,10.99,0.03,8.0,577.0,Yes,1,Pending
27-04-1988,Suzana Maria Petricia,37.0,female,Bachelor,,14.0,MORTGAGE,5000.0,EDUCTION,6.91,0.05,15.0,577.0,Yes,1,Rejected
08-06-2001,Wyssan Tejana,24.0,Woman,Associate,57403.0,2.0,OWN,6000.0,PERSONAL,11.11,0.1,4.0,653.0,Yes,1,Rejected
21-01-2000,Yangzom Gradiz,25.0,male,Associate,132964.0,0.0,MORTGAGE,20000.0,PERSON,7.88,0.15,2.0,611.0,Yes,1,Rejected
10-09-2001,Steviandro Crisostomo,24.0,male,Bachelor,90889.0,1.0,RENT,24000.0,MEDICAL,10.37,0.26,3.0,643.0,No,1,Pending
21-07-2002,Duarte Joaquim Eusebio,23.0,male,Master,102800.0,5.0,MORTGAGE,20000.0,EDUCATION,11.01,0.19,4.0,656.0,Yes,1,Rejected
10-12-1988,Ledinilson Calrão,37.0,male,H-School,114881.0,16.0,RENT,7500.0,DEBTCONS,7.51,0.07,16.0,670.0,Yes,1,Rejected
15-11-1993,Martim Jacinto Façanhas,32.0,female,High School,58476.0,10.0,MORTGAGE,10650.0,DEBTCONSOLIDATION,10.59,0.18,9.0,582.0,Yes,1,Rejected
19-09-2000,Defence Cachide,25.0,male,Associate,69945.0,5.0,MORTGAGE,9000.0,HOMEIMPROVEMENT,11.01,0.13,3.0,647.0,No,1,Rejected
11-01-1992,Izi Lameirinho,33.0,male,High School,162851.0,10.0,MORTGAGE,15000.0,EDUCATION,13.61,0.09,9.0,633.0,Yes,1,Pending
15-12-1990,Carlos David Balsinha,35.0,female,Associate,60939.0,14.0,RENT,17500.0,PERSONAL,12.84,0.29,5.0,700.0,No,1,Approved
24-05-1999,Duarth Barraqueiro,26.0,male,Associate,92765.0,7.0,MORTGAGE,24000.0,EDUCATION,12.73,0.26,3.0,593.0,Yes,1,Rejected
27-04-1995,Estéfica Matilde Tieres,30.0,female,Highschool,61022.0,8.0,RENT,6533.0,VENTURE,10.43,0.11,5.0,629.0,Yes,1,Rejected
17-01-2001,Adenilson Campanario,24.0,female,Master,64478.0,0.0,RENT,3000.0,MEDICAL,12.99,0.05,3.0,639.0,Yes,1,Rejected
04-07-2003,Núria Gabriela Cabalhanas,22.0,male,Associate,27385.0,3.0,MORTGAGE,7200.0,PERSON,7.14,0.26,2.0,636.0,No,1,Pending
07-09-1999,Usher Vieira,26.0,female,Bachelor,47721.0,1.0,RENT,15000.0,MEDICAL,15.37,0.31,2.0,680.0,No,1,Approved
25-07-2001,Mathys Varzeas,24.0,male,High School,26110.0,0.0,RENT,1800.0,MEDICAL,10.65,0.07,2.0,674.0,No,1,Rejected
12-06-1998,Norma Gala,27.0,female,Associate,113110.0,3.0,MORTGAGE,12000.0,VENTURE,8.29,,7.0,555.0,Yes,1,Pending
14-03-2002,Lara Sofia Tonela,23.0,male,Assoc. Degree,84629.0,0.0,MORTGAGE,3477.0,EDU,6.08,0.04,4.0,638.0,No,1,Pending
21-06-1999,Manuel Fabian Corigo,26.0,female,Highschool,84862.0,4.0,MORTGAGE,10000.0,HOME-IMPROVE,11.01,0.12,4.0,646.0,Yes,1,Pending
16-09-1995,Mariana José Munhos,30.0,female,Master,55162.0,7.0,RENT,6000.0,PERSONAL,12.69,0.11,8.0,702.0,No,1,Pending
06-03-1996,Quintazinha Pedrosa,29.0,male,High School,265757.0,9.0,MORTGAGE,9694.0,DEBTCONSOLIDATION,11.79,0.04,4.0,583.0,Yes,1,Pending
08-02-2000,Ioque Pedrinho,25.0,female,High School,71415.0,0.0,RENT,8000.0,PERSONAL,12.0,0.11,4.0,603.0,Yes,1,Rejected
06-08-2000,Dirla Castelo-Branco,25.0,male,High School,70489.0,1.0,MORTGAGE,9000.0,EDUCATION,7.88,0.13,5.0,566.0,Yes,1,Pending
01-09-2000,Camélia Lavajo,25.0,male,Bachelor,52166.0,5.0,RENT,7128.0,EDUCATION,12.04,0.14,5.0,699.0,No,1,Pending
11-03-1997,Ariana Cristina Pavoo,28.0,female,Associate,42914.0,4.0,RENT,10000.0,MEDICAL,14.61,0.23,7.0,618.0,No,1,Rejected
04-04-2003,Sandra Cristina Cravo,22.0,M,Assoc. Degree,66816.0,0.0,RENT,5000.0,EDUCATION,6.91,0.07,,657.0,No,1,Rejected
05-05-1988,Stella Vitória Garrett,37.0,F,High School,71667.0,15.0,MORTGAGE,9000.0,HOMEIMPROVEMENT,10.25,0.13,13.0,678.0,Yes,1,Rejected
10-06-2002,Davy Macaria,23.0,male,Bachelor,91008.0,0.0,RENT,5000.0,EDUCATION,6.33,0.05,3.0,620.0,Yes,1,Rejected
23-06-1988,Luís Simão Catoa,37.0,female,Bachelor,157076.0,17.0,RENT,13000.0,PERSON,9.88,0.08,16.0,654.0,Yes,1,Rejected
01-09-2000,Vianny Rito,25.0,male,High School,67267.0,0.0,RENT,10800.0,VENTURE,13.57,0.16,2.0,581.0,Yes,1,Pending
21-07-2000,Aleena Camarinha,25.0,male,High School,53535.0,6.0,RENT,2400.0,MEDICAL,7.66,0.04,4.0,553.0,No,1,Rejected
04-08-1994,Hank Basofias,31.0,male,High School,122149.0,10.0,RNT,7500.0,EDUCATION,13.22,0.06,5.0,690.0,No,1,Pending
13-03-2003,Manassa Balula,22.0,female,Master,49139.0,0.0,RENT,6000.0,VENTURE,7.66,0.12,2.0,549.0,Yes,1,Rejected
27-05-1999,Ambar Mingatos,26.0,male,Associate,37199.0,6.0,RENT,7500.0,PERSONL,12.18,0.2,3.0,650.0,No,1,Approved
09-07-1998,Brícia Simoo,27.0,male,High School,78865.0,1.0,MORTGAGE,18000.0,PERSONL,7.51,0.23,5.0,600.0,No,1,Rejected
15-12-2000,Aaron António Trindade,25.0,male,Bachelor,85060.0,5.0,RENT,12000.0,EDUCATION,13.55,0.14,3.0,670.0,No,1,Rejected
27-12-1994,Fabiana Natacha Reimbau,31.0,male,Bachelor,35815.0,8.0,RENT,15075.0,HOMEIMPROVEMENT,11.01,0.42,7.0,517.0,No,1,Approved
05-06-2001,Agonia Fabião,24.0,male,Bachelor,193091.0,0.0,MORTGAGE,12000.0,DEBTCONS,5.65,0.06,5.0,617.0,Yes,1,Rejected
04-12-2000,Gandi Griné,25.0,female,High School,47873.0,4.0,RENT,16000.0,VENTURE,14.9,0.33,3.0,580.0,No,1,Pending
27-06-2003,Vitória Beatriz Cachide,22.0,female,High School,41984.0,2.0,RENT,2500.0,HOMEIMPROVEMENT,13.57,0.06,3.0,532.0,No,1,Approved
11-03-1993,Carolina Mar Gomes,32.0,F,Assoc. Degree,79041.0,9.0,OWN,12000.0,PERSONAL,13.35,0.15,9.0,601.0,Yes,1,Rejected
04-05-1995,Luisandro José Cardim,30.0,male,Associate,207391.0,6.0,MORTGAGE,20000.0,VENTURE,11.01,0.1,8.0,635.0,No,1,Rejected
04-11-2002,Águas Clarinha,23.0,F,Bachelor,44118.0,0.0,OWN,5500.0,VENTURE,5.42,0.12,3.0,527.0,Yes,1,Rejected
21-11-2001,Anícia Fabiane Verdelho,24.0,male,Bachelor,69251.0,3.0,OWN,9000.0,EDUCATION,8.0,0.13,4.0,700.0,No,1,Rejected
07-03-1981,Dristi Celestino,44.0,male,High School,211336.0,22.0,MORTGAGE,15000.0,HOMEIMPROVEMENT,7.66,0.07,17.0,684.0,Yes,1,Rejected
17-12-1999,Mohkamdeep Faria,26.0,male,Bachelor,37200.0,4.0,RENT,2300.0,MEDICAL,10.99,0.06,2.0,626.0,Yes,1,Rejected
20-08-2002,Fortunato Avelãs,23.0,male,Master,35760.0,0.0,RENT,6000.0,EDUCATION,7.88,0.17,3.0,625.0,No,1,Approved
03-12-1990,Gabriela Filipa Fantasia,35.0,F,Master,123790.0,13.0,RENT,20000.0,HOMEIMPROVEMENT,13.85,0.16,10.0,651.0,Yes,1,Rejected
27-07-1998,Djezzy Mortinheira,27.0,male,High School,90711.0,4.0,RENT,20000.0,MEDICAL,10.82,0.22,6.0,539.0,Yes,1,Pending
27-02-2000,Lanea Farraposo,25.0,M,Associate,37910.0,2.0,MORTG,2000.0,MEDICAL,11.12,0.05,4.0,683.0,Yes,1,Pending
04-01-2001,Wandi Aureliano,24.0,male,High School,90893.0,0.0,MORTGAGE,8000.0,EDU,14.61,0.09,3.0,664.0,Yes,1,Rejected
27-03-2001,Lemilson Benfica,24.0,male,Bachelor,54659.0,0.0,MORTGAGE,7200.0,PERSONAL,7.29,0.13,4.0,667.0,No,1,Rejected
13-06-2001,Inês Matilde Tadeus,24.0,Men,High School,37430.0,0.0,MORTGAGE,5000.0,MDICAL,7.74,0.13,2.0,673.0,No,1,Pending
08-04-2003,Valentyn Chambinho,22.0,Men,High School,58627.0,0.0,RNT,5000.0,MEDICAL,11.36,0.09,4.0,651.0,No,1,Rejected
23-11-1997,Juxaline Sevivas,28.0,female,Highschool,74000.0,6.0,MORTGAGE,12000.0,PERSONAL,6.03,0.16,5.0,666.0,Yes,1,Rejected
25-12-1996,Édinho Palito,29.0,male,Master,41327.0,8.0,RENT,9600.0,PERSONAL,15.99,0.23,7.0,709.0,No,1,Approved
16-06-2003,Fábio Santiago Tanque,22.0,F,High School,28276.0,3.0,RENT,4850.0,MEDICAL,14.27,0.17,3.0,575.0,Yes,1,Rejected
30-07-2003,Mariana Filipe Foja,22.0,female,High School,73027.0,0.0,OTHER,8000.0,VENTURE,16.0,0.11,2.0,683.0,Yes,1,Rejected
12-02-2001,Alter Alpendre,24.0,female,Master,73107.0,0.0,RENT,10000.0,MEDICAL,6.54,0.14,2.0,573.0,Yes,1,Pending
03-11-1995,Ailla Marquez,30.0,female,Master,121040.0,9.0,MORTGAGE,7500.0,PERSONAL,11.59,0.06,6.0,615.0,Yes,1,Rejected
09-02-1995,Ailinne Tendeiro,30.0,female,Bachelor,45942.0,5.0,RENT,1513.0,DEBTCONSOLIDATION,9.42,0.03,7.0,597.0,Yes,1,Rejected
15-04-1995,Elisabeth Cristina Baldinho,30.0,female,Assoc. Degree,84773.0,,RENT,15000.0,PERSONAL,13.61,0.18,8.0,693.0,No,1,Pending
06-09-2002,Shiyi Valeiro,23.0,male,H-School,75080.0,0.0,MORTGAGE,5000.0,MED,11.36,0.07,3.0,650.0,Yes,1,Rejected
01-10-1998,Samavia Doigner,27.0,male,Bachelor,50035.0,3.0,RENT,2000.0,VENTUREE,7.49,0.04,9.0,660.0,Yes,1,Rejected
22-12-2003,Décimo Matta,22.0,male,Associate,103092.0,0.0,MORTGAGE,12000.0,MEDICAL,6.91,0.12,3.0,642.0,Yes,1,Rejected
22-07-1983,Anna Thadeu,42.0,male,Bachelor,94649.0,17.0,MORTG,8000.0,MEDICAL,10.78,0.08,13.0,700.0,No,1,Rejected
19-05-1996,Taarush Lavajo,29.0,female,Mstr,90671.0,6.0,OWN,18000.0,VENTURE,12.42,0.2,9.0,706.0,No,1,Pending
27-07-1995,Joaquim António Marante,30.0,male,Bachelor,114923.0,8.0,MORTGAGE,10000.0,DEBTCONS,7.51,0.09,9.0,654.0,Yes,1,Pending
04-05-2003,Tomás Cardinho Parada,22.0,female,High School,40812.0,0.0,RENT,2400.0,DEBTCONS,11.48,0.06,4.0,673.0,No,1,Rejected
23-12-1960,Portocarreiro Faroleiro,65.0,male,High School,112569.0,45.0,MORTG,25000.0,PERSONAL,9.99,0.22,27.0,689.0,Yes,1,Pending
02-12-2003,Ismaíl Mascarenhas,22.0,male,High School,99315.0,3.0,MORTGAGE,7000.0,EDUCATION,14.72,0.07,4.0,630.0,Yes,1,Pending
01-01-2001,Artur Luís Estanislau,24.0,male,High School,108933.0,4.0,MORTGAGE,7000.0,VENTURE,10.99,0.06,3.0,648.0,Yes,1,Pending
17-06-1985,Pema Pregueiro,40.0,female,Master,92615.0,16.0,RNT,5000.0,PERSONAL,13.72,0.05,15.0,677.0,No,1,Rejected
09-11-1987,Yixun Trabulo,38.0,female,Bachelor,241127.0,17.0,MORTGAGE,3000.0,DEBTCONSOLIDATION,7.68,0.01,12.0,684.0,Yes,1,Rejected
04-09-2003,Renata Filipa Rosalino,22.0,male,High School,52522.0,0.0,MORTGAGE,8500.0,VENTURE,14.24,0.16,3.0,602.0,Yes,1,Rejected
05-12-2003,Jhonathan Filipe Bussete,22.0,female,Associate,36763.0,1.0,RENT,,EDUCATION,13.23,0.16,3.0,642.0,No,1,Pending
04-09-2001,Nirvana Beatriz Creado,24.0,male,Bachelor,132600.0,6.0,MORTGAGE,12000.0,PERSONAL,8.94,0.09,3.0,657.0,No,1,Pending
03-09-1996,Angélica Filipa Cioga,29.0,male,High School,87153.0,4.0,MORTGAGE,24000.0,VENTUREE,10.99,0.28,6.0,677.0,No,1,Pending
02-11-1995,Mafalda Luís Novissimo,30.0,male,High School,53659.0,10.0,RENT,9147.0,MED,7.29,0.17,6.0,639.0,Yes,1,Pending
11-05-1995,Zaynab Milheiras,30.0,female,Associate,44090.0,9.0,RENT,4200.0,EDUCATION,14.27,0.1,5.0,649.0,No,1,Rejected
26-04-2002,Skylar Saúde,23.0,male,Bachelor,39689.0,0.0,RENT,4000.0,EDUCATION,7.68,0.1,3.0,565.0,Yes,1,Pending
21-07-1988,Sahibjot Dedal,37.0,male,Bachelor,86616.0,16.0,MORTG,3100.0,MEDICAL,20.0,0.04,14.0,673.0,No,1,Approved
13-09-2000,Andriel Gusmoo,25.0,male,Bachelor,47085.0,4.0,MORTGAGE,8479.0,EDUCATION,11.6,0.18,2.0,639.0,Yes,1,Rejected
30-10-2002,Avitaj Onofre,23.0,male,Bachelor,37137.0,0.0,RENT,3000.0,MDICAL,5.79,0.08,3.0,567.0,Yes,1,Rejected
22-08-2000,Suéli Victória Cera,25.0,female,High School,37942.0,4.0,RENT,5000.0,VENTURE,9.06,0.13,2.0,658.0,Yes,1,Rejected
14-01-2003,Dinis Bento Batista,22.0,male,Bachelor,22793.0,0.0,RENT,6000.0,VENTUREE,6.62,0.26,2.0,631.0,No,1,Approved
03-03-2001,Walide Craveiro,24.0,F,Bachelor,94546.0,4.0,MORTGAGE,24000.0,VENTURE,15.96,0.25,4.0,708.0,No,1,Approved
25-12-2001,Victor José Helena,24.0,male,Associate,100758.0,0.0,RENT,25000.0,MEDICAL,11.01,,2.0,635.0,No,1,Pending
08-05-2003,Lízi Carloto,22.0,female,Bachelor,83821.0,1.0,RENT,8650.0,EDUCATION,11.49,,4.0,477.0,Yes,1,Pending
30-01-2003,Manuel João Paralta,22.0,male,High School,82272.0,0.0,MORTGAGE,,EDUCTION,14.96,0.12,4.0,656.0,No,1,Rejected
11-10-1996,Catarina Marinho Pelote,29.0,female,MSc,57412.0,8.0,RENT,16000.0,MEDICAL,11.71,0.28,8.0,588.0,No,1,Approved
11-05-1995,Guilherme Tomás Barrincha,30.0,Men,HS,51926.0,11.0,RENT,12000.0,VENTURE,11.71,0.23,8.0,595.0,Yes,1,Rejected
27-11-1995,Santiago Filipe Ladeira,30.0,male,Associate,36687.0,7.0,MORTGAGE,4400.0,HOMEIMPROVEMENT,11.99,0.12,5.0,619.0,No,1,Pending
20-06-1993,Cildo Capitaiz,32.0,female,Bachelor,55739.0,12.0,RENT,14458.0,PERSONAL,11.06,0.26,9.0,666.0,No,1,Approved
27-09-2001,Kaylla Montargil,24.0,male,Master,0.0,0.0,MORTGAGE,20000.0,MEDICAL,11.01,0.27,4.0,618.0,No,1,Rejected
04-07-1973,Lourenço Diego Lamegal,52.0,female,High School,63273.0,31.0,OWN,9600.0,PERSONAL,8.49,0.15,22.0,673.0,Yes,1,Rejected
24-05-1999,Anaís Mourosso,26.0,male,Bachelor,151220.0,8.0,MORTGAGE,14800.0,PERSONAL,11.01,1.3872470935151755,3.0,542.0,Yes,1,Rejected
01-07-2000,Rui Paula Romoo,25.0,male,High School,64408.0,4.0,MORTGAGE,16000.0,MDICAL,12.53,0.25,2.0,603.0,Yes,1,Pending
10-02-2002,Serena Filipa Angelim,23.0,female,High School,53294.0,0.0,MORTGAGE,25000.0,DEBTCONS,11.01,0.47,3.0,680.0,No,1,Pending
15-07-1993,Hamidou Diz,32.0,male,Associates,132315.0,9.0,MORTGAGE,12000.0,HOMEIMPROVEMENT,12.09,0.09,8.0,559.0,Yes,1,Pending
10-01-1982,Kendrick Gabriel Pirre,43.0,F,Bachelor,144620.0,22.0,MORTGAGE,5477.0,HOMEIMP,10.03,0.04,17.0,727.0,Yes,1,Pending
09-02-2003,Celso Gabriel Bem-Haja,22.0,female,High School,88128.0,0.0,RENT,4200.0,DEBTCONSOLIDATION,11.71,0.05,3.0,623.0,Yes,1,Pending
24-08-2003,Ananya Sashikant Honorio,22.0,female,Master,37920.0,0.0,RENT,7025.0,EDUCATION,6.54,0.19,4.0,673.0,No,1,Approved
29-08-2000,Mélanie Alyssa Mercearia,25.0,female,Bachelor,75312.0,6.0,RENT,5000.0,DEBTCONSOLIDATION,11.01,0.07,2.0,663.0,No,1,Rejected
06-09-1991,Glória Nadir Abrunhosa,34.0,female,Bachelor,55083.0,10.0,RENT,4500.0,PERSONAL,16.95,0.08,10.0,704.0,No,1,Approved
20-10-1998,Jonatã Matanco,27.0,female,Associate,190083.0,5.0,MORTGAGE,35000.0,DEBTCONSOLIDATION,12.99,0.18,10.0,689.0,Yes,1,Rejected
06-03-1997,Paulo Rodrigo Petrucci,28.0,female,High School,47170.0,7.0,RNT,3600.0,VENTURE,11.12,0.08,7.0,645.0,Yes,1,Rejected
19-02-1987,Nirjala Marins,38.0,female,Associate,149673.0,15.0,MORTGAGE,12000.0,EDUCATION,10.18,0.08,14.0,704.0,No,1,Rejected
02-11-1991,Premal Bhavyesh Apóstolo,34.0,male,Master,130858.0,13.0,RNT,12350.0,HOMEIMPROVEMENT,14.96,0.09,7.0,671.0,No,1,Approved
16-10-2002,Carmelita Pipo,23.0,female,High School,97456.0,0.0,RENT,7800.0,VENTURE,9.99,0.08,2.0,669.0,Yes,1,Rejected
22-10-2004,Camila Ayami Sal,21.0,female,Associate,103264.0,0.0,RENT,15000.0,VENTUREE,10.95,0.15,3.0,530.0,Yes,1,Rejected
02-01-2004,Jeannine Remigio,21.0,male,Associate,49302.0,1.0,RENT,1500.0,EDUCATION,12.18,0.03,4.0,582.0,Yes,1,Pending
02-06-2002,Rui Miguel Baleiro,23.0,female,High School,79315.0,0.0,MORTGAGE,7000.0,VENTURE,7.31,0.09,4.0,668.0,Yes,1,Pending
13-08-2001,Samaritano Angelica,24.0,Men,Bachelor,68271.0,2.0,MORTGAGE,12250.0,MEDICAL,6.03,0.18,4.0,589.0,Yes,1,Rejected
02-02-1992,Dicael Badim,33.0,female,Master,146262.0,9.0,MRTG,17600.0,EDUCTION,13.57,0.12,5.0,692.0,No,1,Rejected
17-08-1998,Lídia Inês Lameirinhas,27.0,female,Bachelor,88943.0,5.0,RENT,9000.0,EDUCATION,9.63,0.1,7.0,698.0,No,1,Pending
22-05-2000,Zayden Urbana,25.0,F,Associates,61521.0,0.0,MORTGAGE,20000.0,HOMEIMP,11.51,0.33,4.0,529.0,Yes,1,Rejected
12-03-2003,Lyrics Bencatel,22.0,female,Associate,43032.0,2.0,MORTGAGE,9000.0,MEDICAL,9.09,0.21,4.0,620.0,Yes,1,Rejected
09-10-2002,Rooney Adair Capote,23.0,female,Master,24136.0,1.0,OWN,6000.0,HOMEIMPROVEMENT,6.54,0.25,4.0,617.0,No,1,Pending
21-11-1996,Iuliana Flaminio,29.0,female,Master,108843.0,2.0,RENT,2400.0,HOMEIMPROVEMENT,13.49,0.02,9.0,612.0,No,1,Rejected
23-01-2002,Mila-Jade Roliz,23.0,female,Associate,96969.0,2.0,RENT,20000.0,VENTUREE,14.3,0.21,4.0,608.0,Yes,1,Pending
06-12-2000,Nadine Rafaela Granada,25.0,male,Assoc. Degree,65667.0,4.0,MORTGAGE,5100.0,DEBTCONSOLIDATION,9.62,0.08,4.0,650.0,No,1,Pending
10-05-1993,Lia Clara Ceia,32.0,Men,High School,53892.0,11.0,MORTGAGE,5500.0,VENTURE,10.31,0.1,9.0,548.0,Yes,1,Pending
19-05-1999,Dayvon Valério,26.0,Men,Bachelor,19116.0,8.0,RENT,4375.0,DEBTCONSOLIDATION,12.69,0.23,4.0,645.0,No,1,Approved
06-06-1999,Ilídio Alexandre Ruano,26.0,male,High School,59668.0,7.0,RENT,3000.0,PERSONAL,12.21,0.05,5.0,628.0,No,1,Rejected
25-07-1999,Ayan Janeiro,26.0,female,Master,96814.0,2.0,MORTGAGE,15000.0,HOME-IMPROVE,16.07,0.15,2.0,630.0,No,1,Pending
22-09-2000,Alina Maria Regodeiro,25.0,male,Associate,39927.0,1.0,RENT,7175.0,MEDICAL,9.14,0.18,4.0,600.0,Yes,1,Pending
12-03-2003,Pema Rolão,22.0,female,Associate,34637.0,0.0,RENT,1000.0,PERSON,10.25,0.03,3.0,582.0,No,1,Pending
29-10-2000,Francine Cartário,25.0,male,High School,24048.0,4.0,RENT,3800.0,DEBTCONSOLIDATION,14.35,0.16,4.0,600.0,No,1,Pending
15-10-2001,Edgar Calvo,24.0,male,Associate,44562.0,0.0,MORTGAGE,4000.0,MEDICAL,15.23,0.09,3.0,628.0,No,1,Pending
08-11-1991,Kaylla Sal,34.0,female,BSc,32642.0,11.0,MORTGAGE,3600.0,MEDICAL,9.88,0.11,9.0,699.0,No,1,Rejected
